skel,smi,chembl,pAct_exact,pAct_any,pred
CESPGAJIWKLGLW,COc1ccc(Cl)cc1NC(=O)CN(C)C(=O)c1cc(-c2ccncc2)nc2ccccc12,,5.729787145103757,5.729787145103757,0.49030462
OZJLXRDUICUHCV,O=C1Nc2cc(OC(F)(F)F)ccc2Oc2ccc(-c3cccc(S(=O)(=O)NCCO)c3)cc21,,5.729321163855293,5.729321163855293,0.297596
FAORGFDQMGBNGY,O=C1Nc2cc(OC(F)(F)F)ccc2Oc2ccc(-c3cccc(C(=O)N4CCOCC4)c3)cc21,,5.729321163855293,5.729321163855293,0.09771135
YGYUQWPIGXPMHO,Cc1cccc(NC(=O)COc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c1,CHEMBL2408499,5.72584215073632,5.72584215073632,0.41543046
WYBHFUAXFSOQRU,CC(=O)Nc1ccc(NC(=O)C2CCN(C(=O)c3cccs3)CC2)cc1,,5.721475035262983,5.721475035262983,0.04085459
XZSDNYHHWDDDFV,CN1C(=O)/C(=C/c2ccc(/C=C/C(=O)NCc3cccnc3)s2)Oc2ccccc21,CHEMBL461776,5.721246399047171,5.721246399047171,0.01981832
YLZAAULRAWXXOU,CC(C)n1nc(C#Cc2cccc(Cl)c2)c2c(N)ncnc21,,5.644941317444092,5.644941317444092,0.9132409
ZUNCPEIOPMEIGV,COc1cc(Nc2ccnc3ccc(C(F)(F)F)cc23)cc(OC)c1OC,,5.721246399047171,5.721246399047171,0.14892645
MKMYAVUUMSCFQQ,CC(=O)NC[C@H]1CC[C@H](c2nc(-c3cc4ccccc4[nH]3)c3c(N)nccn32)CC1,CHEMBL1762110,5.707743928643524,5.707743928643524,0.6830567
ZUOPGMKNZDWSIV,O=C(c1cc2c(Nc3ccc(OC(F)(F)F)cc3)ncnc2s1)N1CCC(O)CC1,CHEMBL1257660,,,0.25466388
FIPQMCTTXHWSOH,C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCN4CCN(C(=O)CC5C6CC7C[C@H](C6)C[C@H]5C7)CC4)c3)ncc2Cl)c1,,5.704872914747809,5.704872914747809,0.29548725
YIDKYUQDACHIEO,Cc1ccc(S(=O)(=O)N2CCN(c3nc(N4CCOCC4)ncc3Br)CC2)cc1,CHEMBL3916487,5.703334809738469,5.703334809738469,0.00020787337
DODHQWBMDCYHFB,Nc1n[nH]c2cc(-c3ccc(C(=O)N4CCN(C(=O)c5ccc(Cl)c(C(F)(F)F)c5)CC4)cc3)ccc12,,5.487209857281861,5.487209857281861,0.9560262
VTGGCGPTZWQYQY,O=C(NC1=NN(c2ccc(Cl)c(Cl)c2)CC1)c1ccccn1,,5.700057099977233,5.700057099977233,0.9862536
VZCGBSAPBTXWAE,N#CCC(=O)Nc1nsc(-c2ccc(Cl)c(Cl)c2)n1,,5.650018732456037,5.650018732456037,0.36969087
CRLRIZCQVMRUTK,NC1=NN(c2ccc(Cl)c(Cl)c2)CC1,,5.450013870366549,5.450013870366549,0.9360375
OWQSKFMEYPTYKI,CCCCNc1ncnc2c1cnn2CC(Cl)c1ccccc1,CHEMBL472822,5.700057099977233,5.700057099977233,0.97541785
OKUPZBPYLVKVSU,O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2c[nH]c3ncccc23)cs1,,,5.698970004336019,0.6671791
INSHNCACNSMLHJ,Cn1c(=O)c(-c2ccccc2)cc2cnc(NCc3cccc(N)c3)nc21,CHEMBL1223410,5.698970004336019,5.698970004336019,0.9971373
JYHRBJVBNRDAJX,COc1cc(SC)ccc1C(=O)Nc1nnc(CCc2ccccc2)s1,CHEMBL376993,5.698970004336019,5.698970004336019,0.97356695
SKOACKXMXIKVRJ,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(C(=O)c2cccc(OCCOCCOCCNC(=O)c3cccc(-c4cc(Nc5ccc(OC(F)(F)F)cc5)ncn4)c3)c2)cs1)C1CCCCC1,,5.698970004336019,5.698970004336019,0.9836174
GBEDCQRPBAKDLI,COC(=O)[C@@H]1CC1C(=O)Nc1nc2cc(-c3c(C)cccc3F)ccc2s1,,,5.698970004336019,0.931767
OKMWXOYIGNTKPN,Cc1ccncc1-c1cnc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,,,5.698970004336019,0.9956137
ULXBTLOSJVGHQI,CNC[C@@H]1CC1C(=O)Nc1nc2ccc(-c3c(C)cccc3F)cc2s1,,,5.698970004336019,0.9989411
HIUHVDROHDSKTC,CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,,,5.698970004336019,0.1835828
JUQVAWWMBJNFJU,Cc1ccc2[nH]ccc2c1-c1ccc2sc(NC(=O)[C@@H]3C[C@@H]3F)nc2c1,,,5.698970004336019,0.99861956
OTSDQTWQPMUEAB,Fc1ccc(CNc2ncnc3c2cnn3CC(Cl)c2ccccc2)cc1,CHEMBL272169,5.698970004336019,5.698970004336019,0.9046989
JLIZHCYTSUGKKN,Cc1ccc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL475796,5.698970004336019,5.698970004336019,0.18949234
ZRJOTDSPDGPCOQ,Cc1cccc(F)c1-c1ccc2sc(NC(=O)C3C[C@H]3CO)nc2c1,,,5.698970004336019,0.999385
STKJKBQWLGIHNC,Cc1cc(C(C)O)ncc1-c1ccc2sc(NC(=O)[C@@H]3C[C@@H]3F)nc2c1,,,5.698970004336019,0.9998242
OYVVMOFKYNALOR,Cc1ccncc1-c1ccc2nc(N)sc2c1,,,5.698970004336019,0.09230959
LKGCEJQMQTVIKR,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nc(-c5cccnc5)cs4)c3)cc(C34CC5CC(CC(C5)C3)C4)c2)cn1,CHEMBL1760372,,5.698970004336019,0.99784255
CLHQUJFCSXEMJN,Cc1cccc(F)c1-c1ccc2sc(NC(=O)C3CC3)nc2c1,,,5.698970004336019,0.99898416
KLEHUALCEWOJLQ,Cc1cc(CO)ncc1-c1ccc2sc(NC(=O)[C@@H]3C[C@@H]3F)nc2c1,,,5.698970004336019,0.9994574
XNUAOUHILDQJGY,Cc1ccc2c(ccn2COCC[Si](C)(C)C)c1-c1ccc2sc(NC(=O)[C@@H]3C[C@@H]3F)nc2c1,,,5.698970004336019,0.9341486
AELQZQMFJFSGIS,CC(=O)c1cc(C)c(-c2ccc3sc(NC(=O)[C@@H]4C[C@@H]4F)nc3c2)cn1,,,5.698970004336019,0.995843
ORYLVNDCQQTSPS,Cc1cc(CO[Si](C(C)C)(C(C)C)C(C)C)ncc1-c1ccc2sc(NC(=O)[C@@H]3C[C@@H]3F)nc2c1,,,5.698970004336019,0.9999585
IEIIUWGPESOFOG,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)nc(C(F)F)n2C1CC1,,9.387216143280265,9.387216143280265,0.99999404
XJAUQRMMRNHEPC,O=C(Nc1ccc(OC(F)(F)Cl)cc1)C1C=C(C2CC=CN=N2)c2c(nc3n2[C@H](CO)CCO3)C1,,9.387216143280265,9.387216143280265,0.9310709
CGSZHEPJBCJZLG,Cc1[nH]c2ncnc(Nc3ccccc3)c2c1C,CHEMBL75049,5.698970004336019,5.698970004336019,0.087322146
SBOWFSJAIITCRO,CS(=O)(=O)c1nc(NCc2ccccc2)c2cnn(CC(Cl)c3ccccc3)c2n1,CHEMBL1775043,5.698970004336019,5.698970004336019,0.095636204
FOJLYJKJKFJDBT,Cc1ccc2c(ccn2COCCCS(C)(C)C)c1-c1ccc2sc(NC(=O)C3C[C@@H]3F)nc2n1,,,5.698970004336019,0.63045734
KDLULSFANKIHOD,CC(=O)c1cc(C)c(-c2ccc3sc(NC(=O)C4C[C@@H]4F)nc3n2)cn1,,,5.698970004336019,0.97282445
HKLDAVUUZQSJEX,Cc1ccncc1-c1cnc2nc(NC(=O)OC(C)(C)C)sc2c1,,,5.698970004336019,0.73308563
NLZUZMDQCFLSME,CC(C)c1nc(-c2cnc3ccccc3c2)c2c(N)nccn12,,5.696803942579511,5.696803942579511,0.9411758
PIAOPVOJTUSVEB,Cc1cc(Nc2ncc(C)c(N3CC4CCCC(C3)N4CC#N)n2)sn1,,5.692932049338702,5.692932049338702,0.017948719
BIGVVCWRCKTFAN,COc1ccc(NC(=O)CN(C)C(=O)Cc2ccc(S(=O)(=O)N3CCOCC3)s2)cc1,,5.692076296388119,5.692076296388119,0.0077562337
ZNCNGTHIJNBYED,Nc1n[nH]c2cccc(-c3ccc(C(=O)N4CCN(C(=O)c5ccc(Cl)c(C(F)(F)F)c5)CC4)cc3)c12,,5.327089730173342,5.327089730173342,0.4384062
QQKXUJRZSRZBRR,CC(=O)NCc1ccc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)s1,,5.679230771661313,5.679230771661313,0.07505476
DRIJFUAWMVHGOZ,Fc1ccc(C(Cl)Cn2ncc3c(NCc4ccccn4)ncnc32)cc1,CHEMBL1773092,5.6777807052660805,5.6777807052660805,0.899475
XCTXVINXIUDVJB,Nc1n[nH]c2cc(-c3ccc(C(=O)NCCNC(=O)c4ccc(Br)cc4)cc3)ccc12,,5.61870572741014,5.61870572741014,0.9645675
NMPCYEQKAHXJKR,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)Nc1ncccc1F,CHEMBL2408498,5.663540266151471,5.663540266151471,0.4114094
OLOGECLSWUOJTL,Cc1cc(NS(=O)(=O)c2ccc(Nc3nccc(Nc4ccc5c(C)n(C)nc5c4)n3)cc2)no1,,5.661543506395395,5.661543506395395,0.21401422
JFALAINVINKKTI,C=CCn1c2ccccc2c2nnc(SCc3[nH]c(=O)[nH]c3C(=O)CCCCC(=O)OCC)nc21,,5.660151216962363,5.660151216962363,0.7150612
DPLINHZLXGDQFX,FC(F)(F)Oc1ccc(Nc2ncnc3nn(C4CCCCC4)cc23)cc1,CHEMBL1258813,,,0.7881221
ATRMIGVAAPIRJO,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccc(O)cc1,CHEMBL170438,5.657577319177793,5.657577319177793,0.008682756
WNZMTWAJENZPDM,CCOC(=O)N1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(N)n2)CC1,CHEMBL95931,5.1338031200885155,5.1338031200885155,0.05660968
MHEGABTUKQXPHG,CCN(CC(=O)Nc1ccc(NC(C)=O)cc1)C(=O)c1ccccc1SCc1c(C)noc1C,,5.654038458186859,5.654038458186859,0.010948439
CNFBVUCODRZQOP,CCc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1cccc(-c2cnc3cnccn23)c1,,5.653647025549361,5.653647025549361,0.98826283
QZGAWXSHTXJXDY,O=S(=O)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(c2nc(Cl)ncc2Br)CC1,CHEMBL3948007,5.647817481888637,5.647817481888637,0.0017283272
OKFQCGQMFZAGPH,Nc1n[nH]c2cccc(C#Cc3cccc(C(=O)Nc4cccc(C(F)(F)F)c4)c3)c12,,6.16183613305934,6.16183613305934,0.87065357
MJLGATKKRYTQPD,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,CHEMBL3357634,5.645507399410564,5.645507399410564,0.7923765
GBSKQQCFEIYDJF,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(CCCNC(=O)CC5[C@H]6C[C@H]7C[C@H](C6)C[C@H]5C7)CC4)cc3)ncc2Cl)c1,,5.645315446045271,5.645315446045271,0.15452518
DFRXMARDQMAMKN,O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)NCc1ccccc1,CHEMBL2408505,5.6439741428068775,5.6439741428068775,0.10804379
XGSZJYQCCGRXPI,C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(C4CCN(CCNC(=O)CC5[C@H]6C[C@H]7C[C@H](C6)C[C@H]5C7)CC4)c3)ncc2Cl)c1,,5.643018599006869,5.643018599006869,0.6027894
BVYLNQRZZUYRSA,C[C@H](NC(=O)c1ccc(-c2cncc(C(=O)NCCN(C)C)c2)cc1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,,5.410603581779923,5.410603581779923,0.98810273
DWLLEPMMIHDKET,O=C(c1cc(Cl)ccc1Cl)N1CCN(c2nc(Cl)ncc2Br)CC1,CHEMBL3919127,5.642065152999546,5.642065152999546,0.12714608
FCNOOCZWZIUGIT,Cc1[nH]c2ncnc(Nc3cccc(Br)c3)c2c1C,CHEMBL74722,5.638272163982407,5.638272163982407,0.2571458
ABXZOXDTHTTZJW,Oc1ccc(C[C@H]2NCCc3cc(O)c(O)cc32)cc1O,CHEMBL156383,5.632644078973981,5.632644078973981,0.25532722
KUKLFDNMJFSFJI,Nc1n[nH]c2cc(-c3ccc(C(=O)N4CCN(C(=O)c5ccc(F)cc5)CC4)cc3)ccc12,,5.348142845673145,5.348142845673145,0.2581588
GTBROFBSVMMXSK,O=C(NCCO)c1cccc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2N3)c1,,5.629116983222394,5.629116983222394,0.022877568
SJKCAVNLLOXGJL,Nc1ncnc2c1c(-c1ccc(Cl)cc1)nn2-c1cccc(-c2cnnn2CCCCCC(=O)NO)c1,CHEMBL2408778,5.628932137728264,5.628932137728264,0.09174316
LTZAOEYIDIFFHJ,CC(C)Oc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1,CHEMBL2070052,5.627087997029894,5.627087997029894,0.31534863
NVMRBEYXROKPDP,Cc1cccc(C(=O)N2CCN(C(=O)c3ccc(-c4cccc5[nH]nc(N)c45)cc3)CC2)c1,CHEMBL3634534,5.6252516539898965,4.812625826994948,0.17474318
MXUQGHVBDMUJLL,CCOC(=O)CCCCC(=O)c1[nH]c(=O)[nH]c1CSc1nc(C)cc(C)n1,,5.622329560665677,5.622329560665677,0.91853285
MVJIDURGJSOZKO,COc1cccc(-c2cn(C3CCN(C(=O)OC(C)(C)C)C3)c3ncnc(N)c23)c1,CHEMBL168656,5.619788758288394,5.619788758288394,0.23072639
OQXRMEANXAJBPJ,CN(C)CCNC(=O)c1cncc(-c2cccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)c2)c1,,5.140261848067238,5.140261848067238,0.9998091
IMYGEMTZBOEKDJ,Cc1ccc(NC(=O)c2ccc(CN3CCOCC3)cc2)cc1-n1cc(-c2cnc3ccnn3c2)cn1,,5.613322716039162,5.613322716039162,0.9999349
AIAPDAKQHMWDTA,Nc1n[nH]c2cc(-c3ccc(C(=O)NCCNC(=O)c4ccc(F)cc4)cc3)ccc12,,4.912041246744954,4.912041246744954,0.16453496
SZGOYOKWQLHWEZ,N#Cc1ccccc1Sc1ccccc1C(=O)NCC(c1ccco1)N1CCCC1,,5.6048484084954575,5.6048484084954575,0.09151559
WIDQODAFPZNYOD,Cc1ccc(CS/C(=C/c2ccc(F)c([N+](=O)[O-])c2)C(=O)c2ccc(C(=O)O)cc2)cc1,CHEMBL1241592,5.6020599913279625,5.6020599913279625,0.026749646
TYWMAXNQKIULMQ,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(Br)c([N+](=O)[O-])c2)SCc2ccc(Cl)cc2Cl)cc1,CHEMBL1241591,5.6020599913279625,5.6020599913279625,0.117439665
JOTZIFWMMIGBPN,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(Cl)c([N+](=O)[O-])c2)SCc2ccc(F)cc2)cc1,CHEMBL1242669,5.6020599913279625,5.6020599913279625,0.03392427
BIXQXDFSCQWEKU,CN1CCN(CCNC(=O)c2ccc(C(=O)/C(=C\c3ccc(F)c([N+](=O)[O-])c3)SCc3ccc(Br)cc3)cc2)CC1,CHEMBL1242298,5.6020599913279625,5.6020599913279625,0.08727703
MHHJKZQNGSFYGJ,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccc(F)cc2)cc1,CHEMBL1242670,5.6020599913279625,5.6020599913279625,0.019081404
WMFFHUYJLJSDEU,O=C1NN(c2ccc(I)cc2)C(=O)C1=Cc1cc2c(cc1Br)OCO2,CHEMBL379308,5.6020599913279625,5.6020599913279625,0.018356556
APLHMQZSNGPRLM,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccccc2)cc1,CHEMBL1240546,5.6020599913279625,5.6020599913279625,0.05079094
PZZYZQBAFCHSTF,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccc(Cl)cc2Cl)cc1,CHEMBL1241499,5.6020599913279625,5.6020599913279625,0.05346179
HUKZDWYGTQBINW,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(Cl)c([N+](=O)[O-])c2)SCc2ccc(Cl)cc2Cl)cc1,CHEMBL1241498,5.6020599913279625,5.6020599913279625,0.059445348
QMOGFTXYFWPGAL,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccc(Cl)cc2)cc1,CHEMBL1242483,5.6020599913279625,5.6020599913279625,0.015267894
QMKWMIGOOJHGFS,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(Br)c([N+](=O)[O-])c2)SCc2ccc(Cl)cc2)cc1,CHEMBL1242580,5.6020599913279625,5.6020599913279625,0.023785843
MUMWSXHTWWVJHP,O=C(/C(=C\c1ccc(F)c([N+](=O)[O-])c1)SCc1ccc(F)cc1)c1ccc(F)cc1,CHEMBL1242760,5.6020599913279625,5.6020599913279625,0.029250229
MEFXUBVFUNBNFN,Fc1ccc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Br)cc2)cc1,CHEMBL2397809,5.5968794788241825,5.5968794788241825,0.9532392
OHAKLBJQRKYWCS,CN(C)c1ccc(C(=O)N2CCN(C(=O)c3ccc(-c4ccc5c(N)n[nH]c5c4)cc3)CC2)cc1,,5.400339118360446,5.400339118360446,0.38619393
HFDZNLJXCHTHEK,O=C(c1ccc(Cl)cc1[N+](=O)[O-])N1CCN(c2nc(Cl)ncc2Br)CC1,CHEMBL3928027,5.58838029403677,5.58838029403677,0.026084078
YHGHRCHNMUXINV,COc1ccc(Nc2cc(-c3ccc(C(=O)NCCNC(=O)c4cccc(C(F)(F)F)c4)cc3)ncn2)cc1,CHEMBL3618119,5.586700235918748,5.586700235918748,0.03837114
XSKZXGROFJZYER,Cc1ccc(NC(=O)c2ccc(/C=C/C(=O)NO)s2)cc1Nc1ncc(-c2cccnc2)s1,CHEMBL493315,5.585026652029182,5.585026652029182,0.019348487
CDMGBJANTYXAIV,CS(=O)c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,CHEMBL10,5.496981022501341,5.0,0.007644369
XMAKHZMIVIYHOB,Cn1c(=O)c2c(nc(-n3ccnc3)n2Cc2ccc(Cl)cc2Cl)n(C)c1=O,,5.581532979053399,5.581532979053399,0.012412324
QFWQFGHLASXOTF,COc1ccc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)cc1O,,5.579219380451435,5.579219380451435,0.29468378
QGDWDHOQOMHQSO,CC(C)(C)C(=O)Nc1ccc(-c2ccc(C(=O)N[C@H]3CN[C@@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)cc2)cn1,,4.938586794436806,4.938586794436806,0.99883276
VYUARQKFDMSVOU,O=C(c1c(F)cccc1F)N1CCN(c2nc(Cl)ncc2Br)CC1,CHEMBL3937023,5.576754126063192,5.576754126063192,0.014095167
UYFVVRGISWEBNS,Cc1ccc(NC(=O)c2ccc(/C=C/C(=O)NO)cc2)cc1Nc1ncc(-c2cccnc2)s1,CHEMBL493358,5.568636235841013,5.568636235841013,0.00911514
RQUNCFCQZMOTHV,O=S1(=O)NCCCNc2nc(ncc2-c2ccc(Cl)c(Cl)c2)Nc2cccc1c2,,,,0.00038582794
LDXAGTHPWDVZFU,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2cccc(N)c2)n1,CHEMBL64040,5.568636235841013,5.568636235841013,0.9594854
DTJKZYSIXVMACR,COc1cccc(C#Cc2nn(C(C)C)c3ncnc(N)c23)c1,,5.560739102249396,5.560739102249396,0.8488296
SUBNLERWESOYMX,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,CHEMBL1630108,5.568636235841013,5.568636235841013,0.009455488
OINCRSHJNMRVSX,Cc1ccc(NC(=O)c2ccc(/C=C/C(=O)NO)cc2)cc1Nc1nc(-c2cccnc2)cs1,CHEMBL1080580,5.568636235841013,5.568636235841013,0.02320224
NYXOLBZORIYRCC,Fc1ccc(F)c(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Br)cc2)c1,CHEMBL2397810,5.565590792412499,5.565590792412499,0.99264526
PWRYWKZVSPUKQR,Cc1nc(N=NCc2ccc(O)cc2O)cc(N2CCOCC2)n1,,,5.565431095965801,0.17778142
KERDTKSTDUIRIO,COc1ccc(C(=O)Nc2ccncc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL2375898,5.559878396812196,5.559878396812196,0.65915537
JRNJNYBQQYBCLE,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,,5.552841968657781,5.0,0.0014487194
AATOPLAJLQECRD,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,CHEMBL354033,5.552841968657781,5.552841968657781,0.82203794
VRRCMNOMRRSFHO,COc1ccc(C2c3c(nc[nH]c3=O)Oc3nc[nH]c(=O)c32)cc1,,5.542572307053516,5.542572307053516,0.02132526
PLXMEYFSSFOKSR,CNCCOc1ccc(-c2sc3nc(-c4cccs4)nc(NN4C(=O)C=C(C)C4=O)c3c2C)cc1,CHEMBL3966536,5.541060138109674,5.541060138109674,0.1952106
PLIVFNIUGLLCEK,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,CHEMBL598797,5.539102157243452,5.539102157243452,0.8272944
DLNQPUNIZRZGQD,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,CHEMBL414123,5.180755371522681,5.180755371522681,0.0015384064
OZWPBBYNOKRDFB,Nc1ccccc1NC(=O)/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,CHEMBL1630114,5.5376020021010435,5.5376020021010435,0.0053193807
VGDHKSZMBFILEX,NC(=O)c1cccc(Nc2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,CHEMBL1258691,,,0.7721979
PCSORZRKLIMNAC,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1C,CHEMBL2069944,5.531209737900389,5.531209737900389,0.960284
QNFFSPKLHPKNOX,N#CCCn1cc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)cn1,,5.529148675473882,5.529148675473882,0.032626614
YJSQZFXBJMKVHM,CC(C)(O)Cn1cc(-c2ccc3c(c2)C(=O)Nc2cc(OC(F)(F)F)ccc2O3)cn1,,5.529148675473882,5.529148675473882,0.15186895
SWXHXBQROFJLND,Cc1ccc(C(=O)Nc2cccc(C#Cc3cccc4[nH]nc(N)c34)c2)cc1C(F)(F)F,,6.25583747482114,6.25583747482114,0.9501194
QWJZZOQDBRKPPB,CCCCN1C(=O)N(C)C2NC(=O)NC21,,5.5233132570543555,5.5233132570543555,0.00013116868
WNZGPMKWLNIIEW,Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)NC1CCN(C)CC1,,,5.522878745280337,0.99999356
ITJCKQTXCLGXHE,CCCCCCCOc1ccc(CC[C@](C)(N)CO)cc1,,,5.522878745280337,0.0010419601
FRNGTWDSALHYQF,ClC(Cn1ncc2c(NCc3ccc(Br)cc3)ncnc21)c1ccc(Br)cc1,CHEMBL2397812,5.522878745280337,5.522878745280337,0.9817461
NKTCWCPLTZQABU,CNCCNC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(Cl)ccc1C,,,5.522878745280337,0.9999354
KONPIFGGWNMOKY,CCOc1ccc2cc(-c3nn(CC4CCN(C)CC4)c4ncnc(N)c34)ccc2c1,CHEMBL2070081,5.337242168318426,5.522878745280337,0.0024778908
PRTPANUTPYMUDM,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(Cl)c2)n1,CHEMBL2035810,,5.522878745280337,0.035023496
SMOCLDXHZDBGAZ,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(CCCNC(=O)CC5[C@H]6C[C@H]7C[C@H](C6)C[C@H]5C7)CC4)cc3OC)ncc2Cl)c1,,5.517126416391246,5.517126416391246,0.21597365
MOMYBDKTKLWNMV,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(C(F)(F)F)ccc1C(F)(F)F,,5.512861624522814,5.512861624522814,0.61968994
ZAECRZKMCOYFJV,NC(N)=NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,CHEMBL2382016,5.508638306165727,5.508638306165727,0.5121048
ORUZGPZBQHLJFK,Cc1ccc(NC(=O)c2ccc(CN(C)CCCl)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL231633,5.507239610973162,5.507239610973162,0.13473119
KAKHSXDCTSKUFU,N#CCC(=O)Nc1cc(-c2ccc(Cl)c(Cl)c2)cs1,,5.450022978409856,5.450022978409856,0.36396426
PRAFFLMXUBGHGX,CN1CCC(NC(=O)c2cnc(NCc3cc(Cl)ccc3Cl)nc2NC2CCCC2)CC1,CHEMBL2312646,5.498940737782249,5.498940737782249,0.0025747812
RIGIGAFKKVBACY,O=NC1CCc2cc(-c3cn(CCO)nc3-c3ccncc3)ccc21,CHEMBL525191,5.494850021680094,5.0,0.06589773
BRMZSYVDBJDZBU,CCCn1c2ccccc2c2nnc(SCc3[nH]c(=O)[nH]c3C(=O)CCCCC(=O)OCC)nc21,,5.490931954982838,5.490931954982838,0.86513805
ORPQIIBRTHFLKC,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)[C@@H](C)O)[C@@H](C)O,,5.485452247339714,5.485452247339714,0.0022026089
