skel,smi,chembl,pAct_exact,pAct_any,pred
HTIOELJVBGXYQR,C[C@@](O)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5cn[nH]c5)cc34)CC2)nc1,,8.259637310505756,8.629818655252878,0.7264059
ZOKZCPKMAALDBV,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@](C)(O)c6ccccc6)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.629818655252878,0.94031566
VUOFEBINSASBLQ,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@](C)(N)c6ccccc6)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.629818655252878,0.9419524
CDDZQGUAUSHZFZ,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(C)c6ccccc6)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.259637310505756,0.9662266
NCRBKXBCBSDBIG,Cc1c(-c2cc3c(N4CCN(c5ncc(Cc6ccccc6)cn5)[C@H](C)C4)ncnn3c2)cnn1C,,8.259637310505756,8.259637310505756,0.96116465
HSRIDXJQMWAPFZ,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(C)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.259637310505756,0.97694075
YWSJCLQQBSHJBQ,C[C@](O)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5ccccc5)cc34)CC2)nc1,,8.259637310505756,8.259637310505756,0.9098579
YWLPPCMADMRAKA,CN(C)[C@@H](c1ccccc1)c1cnc(N2CCN(c3ncnn4cc(-c5cnn(C)c5)cc34)CC2)nc1,,7.759637310505756,7.759637310505756,0.9323883
OEVGJYDLKXZQHO,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@H](O)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.259637310505756,0.9810786
PYORIOFRVIUKMN,NC(=O)c1ccc(-c2cc3c(N4CCN(c5ncc(Cc6ccccc6)cn5)CC4)ncnn3c2)cc1,,8.259637310505756,8.259637310505756,0.82837987
WVAQQQZEQSHCRV,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@H](CO)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.629818655252878,0.96648014
OQFQHJIGTPPCJQ,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@](C)(O)c6ccccc6F)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.629818655252878,0.93524355
ZGLBORDNOBELSS,CC[C@H](c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5cnn(C)c5)cc34)CC2)nc1,,8.259637310505756,8.259637310505756,0.9650675
KLOPQHWNVNJIMS,C[C@](N)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5ccc(F)cc5)cc34)CC2)nc1,,8.259637310505756,8.259637310505756,0.90599316
GWNFJWKKFRJZBY,Cc1ccc(-c2cc3c(N4CCN(c5ncc([C@@](C)(O)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.259637310505756,0.9661233
KZGKVGHOQDNGAN,Cn1cc(-c2cc3c(N4CCN(c5ncc(C6(c7ccc(F)cc7)COC6)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.259637310505756,0.99667776
OURCPOQFVVLVQN,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(O)c6ccc(F)cn6)cn5)CC4)ncnn3c2)cn1,,7.759637310505756,7.759637310505756,0.96935284
WQPDKNOXWPGRIZ,Cc1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(O)c6ccc(F)cc6)cn5)CC4)ncnn3c2)no1,,7.759637310505756,7.759637310505756,0.990635
TXNMFHSHEJRKSX,C[C@@H]1CN(c2ncnn3cc(-c4cnn(C)c4)cc23)CCN1c1ncc([C@@](C)(O)c2ccc(F)cc2)cn1,,8.259637310505756,8.259637310505756,0.9931398
IHLMARRUBCSKMP,C[C@@H](c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5cnn(C)c5)cc34)C[C@H]2CO)nc1,,8.259637310505756,8.259637310505756,0.99731463
SMVFHSLHOHTTLE,Cc1nn(C)cc1-c1cc2c(N3CCN(c4ncc([C@](C)(O)c5ccc(F)cc5)cn4)CC3)ncnn2c1,,8.259637310505756,8.629818655252878,0.8867891
BGKMEYPFDOLCDP,CC[C@](O)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5cnn(C)c5)cc34)CC2)nc1,,8.259637310505756,8.259637310505756,0.9549192
FKNPENIHAAPMRC,CO[C@](C)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5cnn(C)c5)cc34)CC2)nc1,,7.759637310505756,7.759637310505756,0.92905617
MTUXMZZUCBJWLH,C[C@](O)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5cccc(F)c5)cc34)CC2)nc1,,8.259637310505756,8.259637310505756,0.945911
MPDVLCDGYNYLDZ,C[C@](O)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5ccc(F)cc5)cc34)CC2)nc1,,7.759637310505756,7.759637310505756,0.8946633
IQQVFGJWEJAHBR,Cc1ncc(-c2cc3c(N4CCN(c5ncc([C@](C)(O)c6ccc(F)cc6)cn5)CC4)ncnn3c2)s1,,8.259637310505756,8.629818655252878,0.9719052
MKFKYKXIANOUHV,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@](C)(O)c6ccc(Cl)cc6)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.629818655252878,0.98126996
PSRACJCZICIICM,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@](C)(CO)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.629818655252878,0.952393
YVRJNNUMUYEWAJ,Cn1cc(-c2cc3c(N4CCN(c5ncc(Sc6ccccc6F)cn5)[C@H](CO)C4)ncnn3c2)cn1,,8.259637310505756,8.259637310505756,0.99791056
MKRLXBDUSJQDTA,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(O)c6c(F)cccc6F)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.629818655252878,0.92775947
CYCIKTAXJJXXSS,C[C@@H]1CN(c2ncnn3cc(-c4cnn(C)c4)cc23)CCN1c1ncc([C@](C)(O)c2ccc(F)cc2F)cn1,,8.259637310505756,8.259637310505756,0.9897301
AKHYYLKCRWCPJF,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(O)c6ccc(F)cc6Cl)cn5)CC4)ncnn3c2)cn1,,7.759637310505756,7.759637310505756,0.9650477
SZUWOLFQYJESDM,C[C@H](O)Cn1cc(-c2cc3c(N4CCN(c5ncc(Sc6ccccc6F)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.259637310505756,0.9727883
PRTFLXYUVNSFGC,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(C)c6c(F)cc(F)cc6F)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.259637310505756,0.98367196
XEBRKORBXGFSPR,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@](O)(c6ccc(F)cc6)C6CC6)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.259637310505756,0.98324686
XBCQOKINRQAZKD,COc1ccc(-c2cc3c(N4CCN(c5ncc([C@@](C)(O)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cc1,,8.259637310505756,8.259637310505756,0.96759415
AQAZMVVLAOLUPL,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](N)(c6ccc(F)cc6)C(F)(F)F)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.259637310505756,0.9256275
MZKAFBKKTFAFML,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@](O)(c6ccc(F)cc6)C(F)F)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.629818655252878,0.96062446
YISJTIDDJGJMNB,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@](C)(O)c6c(F)cc(F)cc6F)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.629818655252878,0.96462405
CUPIUIHTFVSAJC,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@](N)(c6ccc(F)cc6)C(F)F)cn5)CC4)ncnn3c2)cn1,,8.259637310505756,8.629818655252878,0.9539205
UNOVTXBZEUSAAF,Cc1nnn(-c2ccc(Cl)c(NC(=O)c3cnn4ccc(-c5cnn(CC(C)(C)O)c5)cc34)c2)n1,,8.2518119729938,8.2518119729938,0.30549288
OWSMSMNEFKFQBZ,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3cc(C(=O)N(C)C)n[nH]3)c2)n1,,8.244125144327509,8.244125144327509,0.98535746
DCLOCOICTQUCOP,Cc1ccc(-c2nnn(CCOCC(F)(F)F)n2)cc1NC(=O)c1cnn2ccccc12,,8.244125144327509,8.244125144327509,0.9198602
VZSOVTDSOYVYSF,COc1cccc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)c1,,8.236572006437063,8.236572006437063,0.9794039
SVXLTQCGURBZNP,Cc1ccc(-c2nnn([C@H]3C[C@@H](C(F)(F)F)C3)n2)cc1NC(=O)c1cnn2ccc(N3CCN(CCO)CC3)cc12,,8.236572006437063,8.236572006437063,0.8607078
RUPINSRFDWKDBS,COc1ccc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)cc1,,8.229147988357855,8.229147988357855,0.92474073
LBYCIOWTJQGFPM,O=C(Nc1ccccc1)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3CCNCC3)n2)cn1,,,8.221848749616356,0.9764997
SKLHBBBFISAANR,Cc1ccc(-c2nnn(C3CC(F)(F)C3)n2)cc1NC(=O)c1cnn2ccc(N3CC[C@H](O)C3)cc12,,8.116199465974832,8.116199465974832,0.8025463
BULBAKJKYNOETB,Cc1ccc(-c2nnn([C@H](C)C3CC3)n2)cc1NC(=O)c1cnn2ccccc12,,8.142667503568731,8.142667503568731,0.95219094
HJUXRVVWVVADQQ,CS(=O)(=O)N1CC(c2nnn(-c3ccc(Cl)c(NC(=O)c4cnn5ccccc45)c3)n2)C1,,8.207608310501746,8.207608310501746,0.7350031
JGIIKAOOTQGKNH,Cc1ccc(-c2nnn(C3CN(S(=O)(=O)CCC(F)F)C3)n2)cc1NC(=O)c1cnn2ccccc12,,8.207608310501746,8.207608310501746,0.8302636
MSUVADZKJCEGKR,Cc1cc(Cl)c(NC(=O)c2cnn3ccc(N4CCOCC4)cc23)cc1-c1nnn(C2CC(F)(F)C2)n1,,8.200659450546418,8.200659450546418,0.7246202
DKYRKFIVVMGRME,Cc1cc(C)c(-c2nnn(CC3CC3(F)F)n2)cc1NC(=O)c1cnn2ccccc12,,8.193820026016112,8.193820026016112,0.8609017
BPFNHZVQDLRBGS,Cc1ccc(-c2nnn(C3CN(S(=O)(=O)C4(C)CC4)C3)n2)cc1NC(=O)c1cnn2ccccc12,,8.193820026016112,8.193820026016112,0.7323056
ZPBISQRVFFHQNW,COCCNc1ccn2ncc(C(=O)Nc3cc(-n4nnc(C5CN(C(=O)OC)C5)n4)ccc3Cl)c2c1,,8.193820026016112,8.193820026016112,0.82358116
XAYRBIZRFZBQQY,COCCNc1ccc2c(C(=O)Nc3cc(-c4nnn(C5CN(C(=O)OC)C5)n4)ccc3Cl)cnn2c1,,8.145365019512084,8.145365019512084,0.91246915
QSEUMHUWJKZSRW,O=C(Nc1cc(-c2nnn(C3CC(F)(F)C3)n2)ccc1Cl)c1cnn2ccccc12,,8.187086643357144,8.187086643357144,0.8508753
LPVPQEXAFSGDOJ,Cn1cc(-c2ccc(CNc3cc(-c4cnc5cc(OCCN6CCC[C@@H]7OCC[C@@H]76)ccn45)ncn3)cc2)cn1,,8.187086643357144,8.187086643357144,0.7412783
QGLVSYZUEILELT,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3ccccn3)c2)n1,,8.173925197299173,8.173925197299173,0.9709199
LKPYVIHIXNNVJX,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3cccnc3)c2)n1,,8.167491087293763,8.167491087293763,0.9725088
HAJGGFUDDSLHMN,Cc1nnn(-c2ccc(C)c(NC(=O)c3cnn4ccc(-c5cnn(CC(C)(C)O)c5)cc34)c2)n1,,8.161150909262744,8.161150909262744,0.3552077
LJHSRUOLDFSFEI,COCCNc1ccn2ncc(C(=O)Nc3cc(-n4nnc(C5CN(C(=O)OC)C5)n4)ccc3C)c2c1,,8.142667503568731,8.142667503568731,0.89212704
JXXVUIBYJYNDBA,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3ccn[nH]3)c2)n1,,8.142667503568731,8.142667503568731,0.9667322
JFJQATKLWWYVBO,O=C(Nc1cc(-c2nnn(C3CC(F)(F)C3)n2)c(Cl)cc1Cl)c1cnn2ccc(N3CCOCC3)cc12,,8.136677139879543,8.136677139879543,0.69801426
KGDRSHLTWPCNHK,COCCOc1ccn2c(-c3cc(NCc4ccc(-c5cnn(C)c5)cc4)ncn3)cnc2c1,,7.727717951251978,7.727717951251978,0.39368302
QXLGSVJYRNECIT,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3[nH]ncc3C)c2)n1,,8.130768280269024,8.130768280269024,0.987862
DCTZBNYMFGEQOO,Cn1nnc(-c2ccc(Cl)c(NC(=O)c3cnn4ccc(-c5cnn(CC(C)(C)O)c5)cc34)c2)n1,,8.130768280269024,8.130768280269024,0.3198798
KCDHLXGXCQOAND,O=C(Nc1cc(-c2nnn(CC3CC(F)(F)C3)n2)ccc1Cl)c1cnn2ccccc12,,8.1249387366083,8.1249387366083,0.84468824
YMHOIAKNPORUIV,Cc1cc(-c2cncc(-c3ccnc(Nc4cc(NC(=O)c5ccc(CN6CCN(C)CC6)cc5)ccc4C)n3)c2)[nH]n1,,8.087774364981694,8.087774364981694,0.99037
AEYZGHBKGSLTNU,COC(=O)N1CC(c2cnn(-c3ccc(C)c(NC(=O)c4cnn5ccc(NC6COC6)cc45)c3)n2)C1,,8.119186407719209,8.119186407719209,0.34043238
XGRIDNQIXZILPG,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3ccncc3)c2)n1,,8.113509274827518,8.113509274827518,0.9467925
LCRUOTMHTKBYDD,Cc1ccc(-c2nnn(C3CN(S(C)(=O)=O)C3)n2)cc1NC(=O)c1cnn2ccc(C3CC3)cc12,,8.096910013008056,8.096910013008056,0.77825916
BFJRSKZERVEBOY,CC(C)(O)Cn1cc(-c2ccn3ncc(C(=O)Nc4cc(-n5nnc(C6CC6)n5)ccc4F)c3c2)cn1,,8.09151498112135,8.09151498112135,0.629665
YBCIBFWQJPIFTQ,Cc1cnn(-c2ccc(C)c(NC(=O)c3cnn4ccc(-c5cnn(C[C@H]6CNCCO6)c5)cc34)c2)n1,,8.04093238691682,8.04093238691682,0.7558296
KHPVRAYNNWUKCE,Cc1ccc(-c2nnn(C3CCOCC3)n2)cc1NC(=O)c1cnn2ccccc12,,8.080921907623926,8.080921907623926,0.83513707
QSXQJMUYPMQOKR,Cc1ccc(-c2nnn(CC3CCOCC3)n2)cc1NC(=O)c1cnn2ccccc12,,8.075720713938118,8.075720713938118,0.8657874
RHWUJWQTWHXYPV,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(-c3cn[nH]c3)c2)n1,,8.075720713938118,8.075720713938118,0.9661816
PVMLJUHLTUZRKU,Cc1cc(C)c(-c2nnn(CCC(C)(O)C(F)(F)F)n2)cc1NC(=O)c1cnn2ccccc12,,8.070581074285707,8.070581074285707,0.61065626
REODFJPJFIFZBL,COc1ccn2c(-c3cc(NCc4ccc(-c5cnn(C)c5)cc4)ncn3)cnc2c1,,8.065501548756432,8.065501548756432,0.52353233
DXRRPVWLKONTTO,Cc1ccc(-c2nnn(C3CC(F)(F)C3)n2)cc1NC(=O)c1cnn2ccc(N3CC[C@@](C)(O)C3)cc12,,8.065501548756432,8.065501548756432,0.7925914
PUOMKXDRNBYKPI,O=C(Nc1cc(-c2nnn(C3CN(CC(F)(F)F)C3)n2)ccc1Cl)c1cnn2ccccc12,,8.060480747381382,8.060480747381382,0.87577516
NJXDHIQSVRGMKW,Cc1ccc(-c2nnn(C3CN(S(=O)(=O)C(C)C)C3)n2)cc1NC(=O)c1cnn2ccccc12,,8.05551732784983,8.05551732784983,0.83698636
LBENDFXFDRCXMW,Cc1ccc(-n2ncc(C3CC(F)(F)C3)n2)cc1NC(=O)c1cnn2ccccc12,,8.045757490560675,8.045757490560675,0.5960221
KFNRZYUGDNTPJO,Cc1ccc(-c2nnn(C3CN(CC(F)(F)F)C3)n2)cc1NC(=O)c1cnn2ccccc12,,8.040958607678906,8.040958607678906,0.93013203
RPSZDCBIIZMUHQ,Cc1ccc(-c2nnn(C3CC3)n2)cc1NC(=O)c1cnn2ccccc12,,8.040958607678906,8.040958607678906,0.88144964
KYZCUZILXDANFL,COC(=O)C1CC(c2cnn(-c3ccc(C)c(NC(=O)c4cnn5ccc(N6CCOCC6)cc45)c3)n2)C1,,8.036212172654444,8.036212172654444,0.5302844
SEXVGHCKBMFFSZ,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(N3CCCC3)c2)n1,,8.036212172654444,8.036212172654444,0.9406794
OSKRKWPDRBSHSX,Cc1cc(Cl)c(-c2nnn(C3CC(F)(F)C3)n2)cc1NC(=O)c1cnn2ccc(N3CCOCC3)cc12,,8.036212172654444,8.036212172654444,0.8228978
ZGHJKBVWIPUZCP,COC(=O)N1CC(n2nnc(-c3ccc(Cl)c(NC(=O)c4cnn5cc(N6CCOCC6)ccc45)c3)n2)C1,,8.031517051446064,8.031517051446064,0.743193
VAWLAULGJOGMNI,COC(=O)N1CC(n2nnc(-c3ccc(C)c(NC(=O)c4cnn5ccc(N6CCN7CCC[C@@H]7C6)cc45)c3)n2)C1,,8.017728766960431,8.017728766960431,0.6962589
IUPPLORUAUDONK,Cc1ccc(-c2nnn(C)n2)cc1NC(=O)c1cnn2ccc(-c3cnn(CCO)c3)cc12,,8.008773924307505,8.008773924307505,0.6261266
UXPIIMXQUOSRTB,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NCC4(C)CC4)cc3)ncnc2c1,,,8.0,0.9780732
BKAOCWHSQILASK,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NCCC(C)(C)C)cc3)ncnc2c1,,,8.0,0.9003331
QYXFHAHXQFSURZ,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NC4CCCC4)cc3)ncnc2c1,,,8.0,0.965705
ZSGUNKPQUSEJDN,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NC4CCC4)cc3)ncnc2c1,,,8.0,0.9668186
UMPZATOLIHWYKR,NC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3CCNCC3)n2)cn1,,,8.0,0.6521666
NENAMFOTVUMSDW,O=C(Nc1ccncc1)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3CCNCC3)n2)cn1,,,8.0,0.9716437
YSEZDAPTEZVMAH,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NCC4CCCCC4)cc3)ncnc2c1,,,8.0,0.9466501
FFQDKPMRGVFRSU,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NCC4CCC4)cc3)ncnc2c1,,,8.0,0.9505635
RGUJDRLRZJSYJK,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC4CCC(C)(C)CC4)cc3)ncnc2c1,,,8.0,0.6279538
PKCFHKISQQRIQB,CN(C)CCOc1cc(F)c2c(Nc3ccc(NC(=O)NCCC(C)(C)F)cc3)ncnc2c1,,,8.0,0.45853782
UBVJIGOBFKKFOS,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)NCCC(C)(C)F)cc3F)ncnc2c1,,,8.0,0.6847826
QBUDHRGQBNHSFB,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NCC4CC5(CCC5)C4)cc3)ncnc2c1,,,8.0,0.9806307
ZTZYDYFTKYEIPN,COCCCOc1cc(F)c2c(Nc3ccc(NC(=O)NCCC(C)(C)F)cc3)ncnc2c1,,,8.0,0.45890203
ANTBDOUSVZJCAI,CC(C)(F)CCNC(=O)Nc1ccc(Nc2ncnc3cc(OCC4CCOCC4)cc(F)c23)cc1,,,8.0,0.18514863
SJLNUWWHLHCSRT,O=C(Nc1ccc(Cl)cc1)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3CCNCC3)n2)cn1,,,8.0,0.96744597
GHGBMMYCFPSSHA,CN1CCN(C(=O)c2ccc(Nc3ncc(C(F)(F)F)c(NCC4CCNCC4)n3)cn2)CC1,,,8.0,0.37572682
XVLUQZHJYRGOQO,O=C(c1ccc(Nc2ncc(C(F)(F)F)c(NCC3CCNCC3)n2)cn1)N1CCOCC1,,,8.0,0.34681484
HZMDPZWFWAIPJZ,COC[C@@H](O)Cn1cc(-c2ccn3ncc(C(=O)Nc4cc(-c5nnn(C6CC6)n5)ccc4Cl)c3c2)cn1,,9.301029995663981,9.301029995663981,0.59146464
HZHCGEKWLGAKCF,Cc1ccc(-c2nnn(C3CC3)n2)cc1NC(=O)c1cnn2ccc(-c3cnn([C@@H](C)[C@H](C)O)c3C)cc12,,9.301029995663981,9.301029995663981,0.86423266
WRVGPCKEZSMLKC,Cc1c(-c2ccn3ncc(C(=O)Nc4cc(-c5nnn(C6CC6)n5)c(F)cc4Cl)c3c2)cnn1C[C@H](C)O,,9.301029995663981,9.301029995663981,0.6053916
GCGOGEWCDKZBQA,CC(C)(O)Cn1cc(-c2ccn3ncc(C(=O)Nc4cc(-c5nnn(C6CC6)n5)ccc4Cl)c3c2)cn1,,9.301029995663981,9.301029995663981,0.70035124
NBGUEMDZIYAZEX,Cc1nn(CC(C)(C)O)cc1-c1ccc2c(C(=O)Nc3cc(-c4nnn(C5CC5)n4)c(F)cc3Cl)cnn2c1,,9.221848749616356,9.221848749616356,0.47742143
GGUNNAKXTZUDTO,COC[C@H](O)Cn1cc(-c2ccn3ncc(C(=O)Nc4cc(-c5nnn(C6CC6)n5)c(F)cc4Cl)c3c2)c(C)n1,,9.221848749616356,9.221848749616356,0.22846843
YATBAHSBEAZDCM,Cc1ccc(-c2nnn(C3CC(F)(F)C3)n2)cc1NC(=O)c1cnn2ccc(-c3cnn(CCO)c3)cc12,,9.221848749616356,9.221848749616356,0.94291127
BDBKVSVJBZZOJP,Cc1cc(F)c(-c2nnn(C3CC3)n2)cc1NC(=O)c1cnn2ccc(-c3cnn(CC(C)(C)O)c3C)cc12,,9.221848749616356,9.221848749616356,0.62526387
JPISQIHWQAZLBE,Cc1nn(C[C@H]2CN(C)CCO2)c(C)c1-c1ccn2ncc(C(=O)Nc3cc(-c4nnn(C5CC5)n4)ccc3Cl)c2c1,,9.221848749616356,9.221848749616356,0.4864749
HWUALMIYEFQUBW,O=C(Nc1cc(-c2nnn(C3CC3)n2)ccc1Cl)c1cnn2ccc(-c3cnn(CC4(O)CCOCC4)c3)cc12,,9.221848749616356,9.221848749616356,0.8581942
HSZUGVCBIWLHGM,COC[C@@H](O)Cn1ncc(-c2ccn3ncc(C(=O)Nc4cc(-c5nnn(C6CC6)n5)ccc4Cl)c3c2)c1C,,9.221848749616356,9.221848749616356,0.6056422
IKWLXRDHRKYXBB,Cc1ccc(-c2nnn([C@H]3C[C@@H](C(F)(F)F)C3)n2)cc1NC(=O)c1cnn2ccc(N3CCC(C)(O)CC3)cc12,,9.221848749616356,9.221848749616356,0.84539646
GHPDUZPCNZVCOV,C[C@](N)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5cnn(C6(CO)CC6)c5)cc34)CC2)nc1,,9.187086643357144,8.593543321678572,0.9984742
CNQGFVFQMXZORY,CC(C)(CO)n1cc(-c2cc3c(N)ncnn3c2)cn1,,9.187086643357144,8.593543321678572,0.07411226
YCWMHZJESHBKHE,CC(C)(CO)n1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,,9.187086643357144,8.593543321678572,0.93761206
DPRUFWHFUARYSC,Cc1ccc(-c2nnn(C3CC3)n2)cc1NC(=O)c1cnn2ccc(-c3cnn(C[C@H]4CNCCO4)c3)cc12,,9.154901959985743,9.154901959985743,0.8414766
BWFLRPMLJOKIEZ,Cc1ccc(-n2nnc(C3CC3)n2)cc1NC(=O)c1cnn2ccc(-c3cnn(CCO)c3)cc12,,9.154901959985743,9.154901959985743,0.9067405
SNLIUJUNGQFIJQ,CCn1nnc(-c2ccc(C)c(NC(=O)c3cnn4ccc(-c5c(C)nn(CC(C)(C)O)c5C)cc34)c2)n1,,9.154901959985743,9.154901959985743,0.5675277
HZUCFDKNIYERKI,COC[C@@H](O)Cn1cc(-c2ccn3ncc(C(=O)Nc4cc(-c5nnn(C6CC6)n5)c(F)cc4C)c3c2)c(C2CC2)n1,,9.154901959985743,9.154901959985743,0.28727666
DBBBGYXLBKCCQI,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NC4CCCCC4)cc3)ncnc2c1,,,8.0,0.9650576
PUVJFVDBXUHWTQ,CN1CCN(C2CCN(C(=O)c3ccc(Nc4ncc(C(F)(F)F)c(NCC5CCNCC5)n4)cn3)CC2)CC1,,,8.0,0.27858332
KNXVKLBIXPQLNO,NC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCC3CCOCC3)n2)cn1,,,8.0,0.65655637
GZCMBTBNDBFFSL,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)NCCCC(C)(C)C#N)cc3)ncnc2c1,,,8.0,0.50533336
SBWDHLQFISNLDD,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)CC(=O)NCC4(C)CCC4)cc3)ncnc2c1,,,8.0,0.9723282
AFPXJMMVXUFNLG,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)NCCC(C)(C)C#N)c(F)c3)ncnc2c1,,,8.0,0.8171646
DPFWKSAKSBYZJO,CC(C)(C#N)CCNC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCOCC4)cc(F)c23)cc1,,,8.0,0.3710299
RCASWJDWASHJKO,COCCOc1cc(F)c2c(Nc3ccc(NC(=O)NCCCC(C)(C)F)cc3)ncnc2c1,,,8.0,0.4006067
MGTSWUSRXDSKOE,CC(C)(F)CCNC(=O)Nc1ccc(Nc2ncnc3cc(OC[C@@H]4CCOC4)cc(F)c23)cc1,,,8.0,0.15425211
RHEDIXOCWGWEKF,CC(C)(F)CCNC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCCC4)cc(F)c23)cc1,,,8.0,0.24822621
VZNNJSFTTWZBJO,CO[C@H](C)COc1cc(F)c2c(Nc3ccc(NC(=O)NCCC(C)(C)F)cc3)ncnc2c1,,,8.0,0.31796467
ABRDPLSLYPWHEX,CC(C)(F)CCNC(=O)Nc1ccc(Nc2ncnc3cc(OCCC4COC4)cc(F)c23)cc1,,,8.0,0.2426291
