skel,smi,chembl,pAct_exact,pAct_any,pred
PJWKVXBHOKQAGD,Cc1ncc(C(=O)NCCN2CCC23CCC3)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.050637409205253,9.050637409205253,0.99028766
NREDXODJCFTBBO,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3C)sc12,,9.178273661756906,9.178273661756906,0.9999553
GGDNYWXJAUSZNY,Cc1ncc(C(=O)NCCN2CCCC23CCC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3C)sc12,,9.090228032229065,9.090228032229065,0.9999269
AIWJWFFRPNNXKU,Cc1ncc(NC(=O)CN2CC3(CCCCO3)C2)cc1NC(=O)c1cnn2cc(-c3cnn4c3CCC4)sc12,,9.090228032229065,9.090228032229065,0.9997788
JTPCFEOKNMNPTG,Cc1ncc(NC(=O)CN2CCC[C@H]2C)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3C)sc12,,9.027758663924915,9.027758663924915,0.9981706
HKDMBZCISPBZBR,Cc1ncc(NC(=O)CN2CC3(CCOCC3)C2)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,9.018106086327222,9.018106086327222,0.9998634
LUGZFHYXXYWCBW,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3ccnc(N(C)C)c3)sc12,,9.080575454631372,9.080575454631372,0.9865892
JXMHXBLITNIELZ,Cc1ncc(C(=O)NCCN2CC(C)CC(C)C2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.087937083041727,9.087937083041727,0.9717591
VFTNDQAONHSURJ,Cc1ncc(C(=O)NCCN2C3CCCC2CCC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,9.080575454631372,9.080575454631372,0.9797981
VTVOALZCYJJQSQ,Cc1ccc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.095557066320094,9.095557066320094,0.9939423
XXZVLFDRYLNQCK,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4C[C@H](C)O[C@@H](C)C4)cnc3C)c2s1,,9.018106086327222,9.018106086327222,0.9964269
HPAYCPGVKVIUFF,COC1CCN(CC(=O)Nc2cnc(C)c(NC(=O)c3cnn4cc(-c5cnn(C)c5)sc34)c2)CC1,,8.047102059816066,8.047102059816066,0.9952017
AASVAIXGIDFRFN,Cc1ncc(C(=O)NCCN2CCOCC23CCC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,9.018106086327222,9.018106086327222,0.98147833
JAMYNWZMAYGDMR,Cc1ncc(C(=O)CCCN2CCC3(CCC3)C2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.087937083041727,9.087937083041727,0.9940054
YYPFVVYYEAHHEU,Cc1ncc(C(=O)NCCN2CC3CCC2CC3)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,9.080575454631372,9.080575454631372,0.99956983
BQXCUCORCRZCIV,Cc1ncc(C(=O)NCCN2CC3CCC2CC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,9.168621084159213,9.168621084159213,0.994414
YTSCKRLXAAWBRX,COc1ncccc1Nc1ncc2c(Nc3cc(NC(=O)CN4CCC[C@@H]4C)cnc3C)nn(C)c2n1,,8.169088926406193,8.169088926406193,0.94077486
ACORGJFZJHDNFN,Cc1ncc(C(=O)NCCN2CCC(F)(F)CC2)cc1NC(=O)c1cnn2cc(-c3ccncc3)sc12,,9.071333751784366,9.071333751784366,0.95209473
TYTQVNNAPDMJMC,Cc1ncc(C(=O)NCCN(CCO)C2CCCC2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,8.97851546330341,8.97851546330341,0.91927886
GEEBWVPQMKPCRW,Cc1ncc(NC(=O)CN(CCF)C2CCCC2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,8.988168040901103,8.988168040901103,0.975377
QSMHVQQDSGOSQI,Cc1ncc(NC(=O)CN2C[C@H](C)O[C@@H](C)C2)cc1NC(=O)c1cnn2cc(-c3cc[nH]c3)sc12,,9.071333751784366,9.071333751784366,0.9930132
ZAXLFXZTPPEYRM,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn4c3COCC4)sc12,,9.008864383480216,9.008864383480216,0.9999633
CPRQOBJGRHBQNB,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,8.606446953481715,8.606446953481715,0.9770529
QUSRYJQUOLUDTR,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3ccn(S(C)(=O)=O)c3)sc12,,9.15051499783199,9.15051499783199,0.98599064
PHBAZRXRJYGZCK,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4CCCC4)cnc3C)c2s1,,9.1419983281826,9.1419983281826,0.98848885
HVQKYMNRTIGSAZ,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn(C4CC4)c3)sc12,,9.01343607320015,9.01343607320015,0.999141
VIFHMNYUMZJMCT,Cc1ncc(C(=O)NCCN2CCCC2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3C)sc12,,9.0,9.0,0.999701
LSNWQOCFZMNAGB,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4CC(C)C4)cnc3C)c2s1,,9.05395269865476,9.05395269865476,0.99486524
UZRDOVATIIZELM,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3cn[nH]c3)sc12,,9.1259059864969,9.1259059864969,0.9897939
KSWIPVPUSYYTMS,Cc1ncc(NC(=O)C2CN(C(C)C)C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3C)sc12,,9.022878745280337,9.022878745280337,0.9994265
BVRRQKDPRAEUPZ,CC(=O)Nc1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)CN5CC(C)(C)C5)cnc4C)c3s2)ccn1,,9.071333751784366,9.071333751784366,0.9825984
WFJQFVOUTHARKE,Cc1ncc(NC(=O)CCN2CC3CCC2CC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,9.023603778477954,9.023603778477954,0.9906185
FGWBTQVYWIHCKP,Cn1nc(Nc2cc(C(=O)NCCN3CCCC3(C)C)ccc2F)c2cnc(Cc3ccnnc3)nc21,,8.951544993495972,8.951544993495972,0.43460885
JTIIWHQJBHXPMP,Cc1ncc(C(=O)NCCN2CC3CCC2CC3)cc1NC(=O)c1cnn2cc(-c3cnn4c3CCC4)sc12,,9.06246936830415,9.06246936830415,0.99966705
KXENZBKDXGJGBN,Cc1ncc(NC(=O)CN2CC3CCC(C2)O3)cc1NC(=O)c1cnn2cc(-c3cc[nH]c3)sc12,,9.06246936830415,9.06246936830415,0.99105513
KIEPVRFASFCXIW,Cc1ncc(NC(=O)C2CCCCN2C(C)C)cc1NC(=O)c1cnn2cc(-c3cccnc3O)sc12,,7.896587061984075,7.896587061984075,0.8061162
SGWSGICEGJTSAP,Cc1ncc(NC(=O)CNC2(C)CCC2)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,9.06246936830415,9.06246936830415,0.9998963
NXBAMORBUPWGGM,COc1cccc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)CN5C[C@H](C)O[C@@H](C)C5)cnc4C)c3s2)n1,,9.0,9.0,0.9938916
IAZNOMRZCKDARD,Cc1ncc(NC(=O)CN(CCO)C2CCCC2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,8.994638067304113,8.994638067304113,0.9732765
MWQIMRGVAYONBS,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-n3ncc4cccnc43)sc12,,9.0,9.0,0.96520275
BQGUVMHIOJRBLI,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3C)sc12,,9.06246936830415,9.06246936830415,0.9977071
YYJFHCZYFFBGRI,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)[C@@H]4C[C@H](C)CN4C)cnc3C)c2s1,,9.06246936830415,9.06246936830415,0.92854804
KPXMQTDMNIUSGC,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4C[C@@H](CO)O[C@@H](C)C4)cnc3C)c2s1,,9.0,9.0,0.996561
IZPDXFIYOWVBEB,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3ccc(=O)n(C)n3)ncc12,,7.910871339593905,7.910871339593905,0.98480475
CBKTZQWJLDDENN,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3cccc(C(C)(C)C(=O)O)c3)ncc12,,8.212013719126166,8.212013719126166,0.7541223
YQXXHANVEGGRBP,CC[C@H]1COCCN1CCCC(=O)c1cnc(C)c(Nc2nn(C)c3nc(Nc4cnn(C)c4)ncc23)c1,,8.98088868081564,8.98088868081564,0.8035981
ZJJVHDQILZILIT,Cc1ncc(C(=O)NCCN2CC3CCC2CC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3C)sc12,,9.05395269865476,9.05395269865476,0.99994826
VLNLERVROLNCCV,Cc1ncc(NC(=O)CN2C[C@H](C)O[C@@H](C)C2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,8.907087320193519,8.907087320193519,0.9930025
FHOQPAHDGWYPJR,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)C[C@H]5CCN(C(C)C)C5)cnc4C)c3s2)cn1,,7.470976884802359,7.470976884802359,0.9969343
VPKXLILLYNHCEE,Cc1ncc(NC(=O)CN2CC(F)(F)C2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,8.98088868081564,8.98088868081564,0.9874981
CZQURNZALOBFES,CN/C(C)=C(\C=N)c1cn2ncc(C(=O)Nc3cc(C(=O)NCCN4CC5CCC4C5)cnc3C)c2s1,,9.05395269865476,9.05395269865476,0.98283
NMBNNTIXNBXWME,Cc1ncc(C(=O)NCCN2CCC3(CC3)C2)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3C)sc12,,9.05395269865476,9.05395269865476,0.9993672
RKNHWLWQWQADCD,Cc1cc(Nc2ncc3c(Nc4cc(C(=O)NCCN5CCC[C@@H]5C)cnc4C)nn(C)c3n2)n(C)n1,,8.11586969423104,8.11586969423104,0.95055985
MKTWZIJXTLTQKX,Cc1ncc(NC(=O)C2(C(=O)N3CCN(C)CC3)CC2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,7.903128903264525,7.903128903264525,0.90269595
JRBVDAJDQGVDRC,COCC1CCCN1CCNC(=O)c1cnc(C)c(Nc2nn(C)c3nc(Cc4cnn(C)c4)ncc23)c1,,9.006166867536862,9.006166867536862,0.81585056
LXOGYXZRFULBKD,Cc1ncc(C(=O)NCCC2CCCCC2)cc1Nc1nn(C)c2nc(Nc3ccc(CC#N)nc3)ncc12,,8.898892112099434,8.898892112099434,0.94543344
YHSITKJNNKMNED,Cc1ncc(NC(=O)CN2CCC(F)(F)CC2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.983288122256525,8.983288122256525,0.9955733
ATZAXDJOHNQJTJ,Cc1ncc(C(=O)NCCN2CCS(=O)(=O)CC2)cc1Nc1nn(C)c2nc(Cc3cnn(C)c3)ncc12,,8.977926189560637,8.977926189560637,0.12563625
NUJWXLWKCQIEFP,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4C[C@H](CO)OC(C)(C)C4)cnc3C)c2s1,,8.983288122256525,8.983288122256525,0.9951409
LYVCWUXJEXZCNR,Cc1ncc(C(=O)NCCN2CCCC23COC3)cc1Nc1nn(C)c2nc(Cc3cnn(C)c3)ncc12,,8.930533029871537,8.930533029871537,0.99331504
HUACCSNGJXMCOU,Cc1ncc(C(=O)NCCN2CCCC(F)(F)C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,9.045757490560675,9.045757490560675,0.99253535
UOOAFYRKKZCOSX,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4CC(F)C4)cnc3C)c2s1,,9.045757490560675,9.045757490560675,0.9967623
OQEGIYPMFDKDHB,Cc1ncc(C(=O)NCCN2C3CCCC2CCC3)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.017164014389946,9.017164014389946,0.9779784
RPTPWTADPSYSSA,Cc1ncc(NC(=O)CN2CCCC23CCC3)cc1NC(=O)c1cnn2cc(-c3cnn4c3COCC4)sc12,,8.975390988664909,8.975390988664909,0.9999087
YLGPYGYRNKCAIP,CC(=O)Nc1cc(Nc2ncc3c(Nc4cc(C(=O)NCCN5CCCC5(C)C)cnc4C)nn(C)c3n2)ccn1,,8.98088868081564,8.98088868081564,0.8483078
BUWUTBARHOPKRJ,Cc1ncc(NC(=O)CN2CCC3(CCO3)CC2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,7.833740374313134,7.833740374313134,0.9965509
DXDSAJHJVOFPPY,Cc1ncc(C(=O)NCCN2CCC23CCC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3C)sc12,,9.037860356969059,9.037860356969059,0.9999081
FLFMXENDDRGPCZ,Cc1ncc(C(=O)NCCN2CC3CCC2CC3)cc1NC(=O)c1cnn2cc(-c3cnn(CC#N)c3)sc12,,9.037860356969059,9.037860356969059,0.9954887
SEVLVXNXXCPJLE,Cc1ncc(NC(=O)CN2CCC[C@@H]2C)cc1Nc1nn(C)c2nc(Nc3cnn(C4COC4)c3)ncc12,,9.004386962153752,9.004386962153752,0.99743277
GIYPCCHBGWVVDM,Cc1ncc(NC(=O)CN2CCCCC2)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,9.037860356969059,9.037860356969059,0.99975806
XVZQHYSMLZBGSR,Cc1ncc(C(=O)NCCN2CCCC23CCC3)cc1NC(=O)c1cnn2cc(-c3cnn4c3COCC4)sc12,,8.975390988664909,8.975390988664909,0.999951
VEZOEEIUQRVJSW,Cc1ncc(NC(=O)CCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,9.037860356969059,9.037860356969059,0.9802941
CDGMPZUFAMHORB,Cc1ncc(NC(=O)CN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(Nc3ncccc3C=N)sc12,,8.975390988664909,8.975390988664909,0.92654485
JRUAIQGVXVTCOQ,CO[C@@H]1CCN(CC(=O)Nc2cnc(C)c(Nc3nn(C)c4nc(Nc5cnn(C)c5)ncc34)c2)C1,,8.91841931251149,8.91841931251149,0.9903054
YTTBUQSKQPPCQD,Cc1ncc(NC(=O)OC[C@@H]2CCCN2C)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3C)sc12,,9.037860356969059,9.037860356969059,0.9971903
UULYXELMKPCXOS,Cc1ncc(C(=O)NCCC2CCCCC2)cc1Nc1nn(C)c2nc(Nc3cncc(CC(=O)O)c3)ncc12,,8.906239639581768,8.906239639581768,0.44373098
IWZBEKNAQSMBSB,Cc1ncc(C(=O)NCCN2C3CCC2COC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,9.037860356969059,9.037860356969059,0.9782576
LZHHVPRRLOFIPT,Cc1ncc(C(=O)NCCN(CCCO)C2CCCC2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,8.959686756539096,8.959686756539096,0.9201168
YUYREMMDDYQCIE,Cc1ncc(NC(=O)CN2CCc3ncccc3C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,7.952572354958161,7.952572354958161,0.99686414
CXHRKKVDAOXMHE,Cc1ncc(C(=O)NCCN2CCCOCC2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,8.92818038236273,8.92818038236273,0.7812734
RLLGVPWOZCPNNV,CC(=O)N1CCN(CCNC(=O)c2cnc(C)c(NC(=O)c3cnn4cc(-c5cnn(C)c5)sc34)c2)CC1,,7.798791923546691,7.798791923546691,0.9893084
VMOZWVAAQHNYPC,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cccc(C(=O)O)c3)sc12,,8.197293600923475,8.197293600923475,0.88522536
QZNABLJFNHGSME,Cc1ncc(NC(=O)CN2CCC[C@@H]2C)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,9.030240373690692,9.030240373690692,0.9997601
VVVVMSIGRFUYAD,Cc1ncc(NC(=O)CN2[C@H](C)COC[C@@H]2C)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.42818038236273,8.42818038236273,0.9926279
UCJBFGSIDYKRFP,Cc1ncc(NC(=O)CN2CCCC23CCC3)cc1NC(=O)c1cnn2cc(-c3cnc4n3CCOC4)sc12,,8.919315998882514,8.919315998882514,0.999877
RULCWUXADFMKET,Cc1ncc(NC(=O)CCN2CCCC23CC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,9.030240373690692,9.030240373690692,0.96349275
YBVWZOIYQIGXRL,Cc1ncc(C(=O)NCCN2CCCCC23CC3)cc1Nc1nn(C)c2nc(Nc3cncnc3)ncc12,,8.895242492728684,8.895242492728684,0.9645839
GLHUIHDBBZNIAW,Cc1ncc(NC(=O)CN2CCC3(CC2)COC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,7.786744369317712,7.786744369317712,0.99806744
ACPSPLZSDGAIBX,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)CN5CCCC6(CC6)C5)cnc4C)c3s2)cn1,,8.960409376976187,8.960409376976187,0.9989183
UJOKPNSUEVWFPK,Cc1ncc(C(=O)NCCN2CCCC23CCC3)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,9.022878745280337,9.022878745280337,0.9979876
VSWUPWBQEDOWAZ,Cc1ncc(C(=O)NCCN2CCOC3(CC3)C2)cc1Nc1nn(C)c2nc(Cc3cnn(C)c3)ncc12,,8.944705144850374,8.944705144850374,0.99624264
UONGIYKGQAUWTL,Cc1ncc(NC(=O)CN2C[C@H](C)O[C@@H](C)C2)cc1NC(=O)c1cnn2cc(-c3c[nH]nc3C)sc12,,8.960409376976187,8.960409376976187,0.9998055
CNRYLMLOBXSPIK,Cc1ncc(C(=O)NCCN2CCOCC23CC3)cc1Nc1nn(C)c2nc(Cc3cnn(C)c3)ncc12,,8.891258027893047,8.891258027893047,0.9912152
YLRSFGOOAQBADR,CC[C@@H]1CN(CCNC(=O)c2cnc(C)c(Nc3nn(C)c4nc(Nc5cnn(C)c5)ncc34)c2)CCO1,,8.98940535046503,8.98940535046503,0.8752736
PNJVLNCNPUSERC,Cc1ncc(C(=O)NCCN2C3CCC2CC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3C)sc12,,9.022878745280337,9.022878745280337,0.99970275
BLVPUDZXIVIEHZ,Cc1ncc(NC(=O)C[C@H]2CCN(C(C)C)C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,7.707676108985187,7.707676108985187,0.9970624
UQHPELAIMRWTGN,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)CN5CCCCCC5)cnc4C)c3s2)cn1,,8.960409376976187,8.960409376976187,0.9967597
NEHBXMBQXFEVIM,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)CN5CCC5C(C)C)cnc4C)c3s2)cn1,,8.960409376976187,8.960409376976187,0.99642545
VWXNLXNVTFQTHF,COC1(C)CN(CC(=O)Nc2cnc(C)c(NC(=O)c3cnn4cc(-c5cn(C)nc5C)sc34)c2)C1,,9.015758525723033,9.015758525723033,0.99920434
DVFWGLARQCMYJG,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3C)sc12,,9.015758525723033,9.015758525723033,0.99989533
ZQVZOVNUVBFGTK,Cc1ncc(NC(=O)C[C@H]2CCCN2C(C)C)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,9.015758525723033,9.015758525723033,0.9995896
MOPBLIPPCAYWTD,COC1CCN(CC(=O)Nc2cnc(C)c(Nc3nn(C)c4nc(Nc5cnn(C)c5)ncc34)c2)CC1,,8.93758492529307,8.93758492529307,0.9822112
KXXRMCDCROSAAS,Cc1ncc(C(=O)NCCN2CCCC23CC3)cc1Nc1nn(C)c2nc(Cc3cnn(C)c3)ncc12,,8.91369853439507,8.91369853439507,0.9864031
PKTFGUMWUCJEQE,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)CN5CCC56CCC6)cnc4C)c3s2)cn1,,8.953289157418883,8.953289157418883,0.9917557
NNOVSVJTRDYLSF,Cc1ncc(C(=O)NCCN2CCCC23COC3)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3C)sc12,,8.904834150914855,8.904834150914855,0.9953615
SDHDYKDDXUJMQV,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3ccnc(N)c3)ncc12,,8.969273760456403,8.969273760456403,0.9695201
ICQBJROXAODAMS,Cc1ncc(C(=O)NCCN2CCCC23CCC3)cc1Nc1nn(C)c2nc(Nc3cncnc3)ncc12,,8.91604609499926,8.91604609499926,0.95737064
PDWLTSBBBZZRJP,Cc1ncc(NC(=O)CN2CCCC23CC3)cc1NC(=O)c1cnn2cc(-c3cnn(CCO)c3)sc12,,8.946395015176066,8.946395015176066,0.98240846
OEZMQNASYYQCRO,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cncc(S(C)(=O)=O)c3)sc12,,7.78814774556491,7.78814774556491,0.9751381
RDHZYMHNPOXCJA,Cc1ncc(NC(=O)CN(CCCO)C2CCCC2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,8.897940008672037,8.897940008672037,0.9722908
YFRNKHQWRHJYTG,CCCNCC(=O)Nc1cnc(C)c(NC(=O)c2cnn3cc(-c4cnn5c4OCCC5)sc23)c1,,8.851667404869234,8.851667404869234,0.9987453
QJEMKUSSUKXWSS,Cc1ncc(NC(=O)CN2CCC3(CCC3)C2)cc1NC(=O)c1cnn2cc(-c3cnn(CCO)c3)sc12,,8.891258027893047,8.891258027893047,0.9990109
MSPDISLEGLSBSZ,Cn1cc(Nc2ncc3c(Nc4cc(C(=O)NCCN5CC(C)(C)C5)ccc4F)nn(C)c3n2)cn1,,8.988168040901103,8.988168040901103,0.8955613
MQPSFOAZDMATSA,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)CN5CC6CCC5CC6)cnc4C)c3s2)cn1,,8.939713034397075,8.939713034397075,0.9969007
HYQKYHIDQDJOMC,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)CN5CCC(C)(C)C5)cnc4C)c3s2)cn1,,8.939713034397075,8.939713034397075,0.9968087
DBAADQCQCFILTN,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3c(C)n[nH]c3C)sc12,,8.939713034397075,8.939713034397075,0.9998282
RFQSKIJXGODSKB,Cc1ncc(NC(=O)CNCC(C)C)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,8.939713034397075,8.939713034397075,0.9987606
YFKIYMUKHWUQBU,Cc1ncc(NC(=O)CCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3ccn(C)n3)sc12,,9.002182402701225,9.002182402701225,0.9547752
PKSFMVDTOSQYOT,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3cnn(CCO)c3)sc12,,8.939713034397075,8.939713034397075,0.99591285
ZHEGVRPGHLFUFK,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3ccnn3C)ncc12,,7.976302201923472,7.976302201923472,0.9696539
IZCRWLLBTRCHSB,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(C(=O)NCCN5CCC(F)(F)CC5)cnc4C)c3s2)cn1,,8.84518491628705,8.84518491628705,0.99115634
ISJGNUCPZYAMRL,Cc1ncc(C(=O)NCCN(CCF)C2CCCC2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,8.9076542845912,8.9076542845912,0.92193985
NHYGUHNLOPAJMG,Cc1ncc(NC(=O)CN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn(C(C)(C)CO)c3)sc12,,8.93323054581489,8.93323054581489,0.9974775
BGYCUWZBFIORRX,Cc1ncc(NC(=O)CN2CCCC23CCC3)cc1NC(=O)c1cnn2cc(-c3cnn(CCO)c3)sc12,,8.93323054581489,8.93323054581489,0.98467004
RKNWPASZOCKSCI,Cc1ncc(C(=O)NCCN(C)C2CCOCC2)cc1Nc1nn(C)c2nc(Cc3cnn(C)c3)ncc12,,8.917526313689079,8.917526313689079,0.52494085
DSHYYRVMYRWWNR,COCCN(CCNC(=O)c1cnc(C)c(Nc2nn(C)c3nc(Nc4cnn(C)c4)ncc23)c1)C1CCCC1,,8.872122606678477,8.872122606678477,0.91477954
NXNADKGRAJYOLG,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)[C@@H]5CCCN5C(C)C)cnc4C)c3s2)cn1,,7.768613885794694,7.768613885794694,0.92339736
QFJRNIYQILLNNK,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3ccn(C)n3)sc12,,8.98940535046503,8.98940535046503,0.98500293
IXDMBIUWKVGMMD,Cc1ncc(NC(=O)CN2CCC(C)C2)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3C)sc12,,8.98940535046503,8.98940535046503,0.9991872
NQIQQWDSCGWACP,Cc1ncc(NC(=O)CN2C[C@@H](C)O[C@H](C)C2)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3C)sc12,,8.878480975656853,8.878480975656853,0.9994711
KQKZZNDUESJWNC,COCCN(CCNC(=O)c1cnc(C)c(Nc2nn(C)c3nc(Nc4cnn(C)c4)ncc23)c1)C1CCC1,,8.926316446103106,8.926316446103106,0.91831213
GCPPJRXVBZIROE,Cc1ncc(C(=O)NCCN2CCCC2)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3C)sc12,,8.983288122256525,8.983288122256525,0.9965442
XTBMPMIBULVZDZ,COCCn1cc(Nc2ncc3c(Nc4cc(NC(=O)CN5CCC[C@@H]5C)cnc4C)nn(C)c3n2)cn1,,8.885799820648497,8.885799820648497,0.75223345
OCSSFMZTLXDITD,Cc1ncc(C(=O)NCCN2CC3CCC2CC3)cc1NC(=O)c1cnn2cc(-c3cnn(C4COC4)c3)sc12,,8.983288122256525,8.983288122256525,0.99977344
DFBPDAQORVBFBD,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3ccc(=O)n(C)c3)sc12,,7.917051545003746,7.917051545003746,0.9830389
KDRIEDDDVBBDNB,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)CN5CCC6(CC6)C5)cnc4C)c3s2)cn1,,8.914869142302521,8.914869142302521,0.9988686
